PEILDATUM_LEERLINGEN;PRIKDATUM_ADVIEZEN;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;VSO;PRO;VMBO_B;VMBO_B_K;VMBO_K;VMBO_K_GT;VMBO_GT;VMBO_GT_HAVO;HAVO;HAVO_VWO;VWO;ADVIES_NIET_MOGELIJK;TOTAAL_ADVIES
20170415;20170722;06OY;00;Sint Dominicusschool;3533GH;UTRECHT; 344;Utrecht;Utrecht;Bo;Rooms-Katholiek;77195;0;0;0;0;0;0;14;0;17;0;28;0;59
20170415;20170722;06OZ;00;Rudolf Steinerschool;4816AD;BREDA; 758;Breda;Noord-Brabant;Bo;Antroposofisch;59984;0;0;2;0;4;0;3;0;10;4;2;0;25
20170415;20170722;06PA;00;PC BS De Levensboom;1261MX;BLARICUM; 376;Blaricum;Noord-Holland;Bo;Protestants-Christelijk;75753;0;0;0;2;0;0;2;0;6;0;1;0;11
20170415;20170722;06PB;00;KBs Van Doorn;3628BW;KOCKENGEN;1904;Stichtse Vecht;Utrecht;Bo;Rooms-Katholiek;70033;0;0;0;0;5;0;16;0;7;0;12;0;40
20170415;20170722;06PC;00;Torenpleinschool;3451AA;VLEUTEN; 344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;0;1;3;1;0;0;2;2;9;1;11;0;30
20170415;20170722;06PD;00;BS De Krommen Hoek;5694EA;SON EN BREUGEL; 848;Son en Breugel;Noord-Brabant;Bo;Algemeen bijzonder;41860;0;0;1;0;1;2;5;8;4;2;5;0;28
20170415;20170722;06PE;00;Pastoor Dr Delteykschool;3985LK;WERKHOVEN; 312;Bunnik;Utrecht;Bo;Rooms-Katholiek;43318;0;0;2;0;4;0;4;2;7;5;6;0;30
20170415;20170722;06PF;00;Basisschool Op de Horst;6562LR;GROESBEEK;1945;Berg en Dal;Gelderland;Bo;Rooms-Katholiek;42486;0;0;0;1;1;4;5;5;2;7;6;0;31
20170415;20170722;06PG;00;Basissch It Klimmerbled;8521PD;SINT NICOLAASGA;1940;De Fryske Marren;Friesland;Bo;Rooms-Katholiek;41000;0;0;2;0;4;0;7;0;7;0;4;0;24
20170415;20170722;06PH;00;Oec Basisschool De Ark;1112DM;DIEMEN; 384;Diemen;Noord-Holland;Bo;Samenwerking PC, RK;41595;0;1;6;3;5;0;6;6;7;2;8;0;44
20170415;20170722;06PI;00;Meester v d Brugschool;8551NL;WOUDSEND;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;42545;0;0;0;0;1;0;4;0;5;0;2;0;12
20170415;20170722;06PJ;00;Basisschool De Peggebult;8435WX;DONKERBROEK;  85;Ooststellingwerf;Friesland;Bo;Protestants-Christelijk;41282;0;0;0;0;1;0;0;3;0;1;1;0;6
20170415;20170722;06PL;00;PC BS De Meent;3652LG;WOERDENSE VERLAAT; 569;Nieuwkoop;Zuid-Holland;Bo;Protestants-Christelijk;41286;0;0;0;0;2;0;1;1;2;1;2;0;9
20170415;20170722;06PM;00;BO op Geref Grondslag;5311CJ;GAMEREN; 297;Zaltbommel;Gelderland;Bo;Protestants-Christelijk;60673;0;0;3;10;0;0;8;1;3;0;10;0;35
20170415;20170722;06PN;00;Basissch De Kraanvogel;7251LT;VORDEN;1876;Bronckhorst;Gelderland;Bo;Algemeen bijzonder;60686;0;0;0;2;0;1;3;0;7;0;4;0;17
20170415;20170722;06PO;00;Toermalijn;7941JC;MEPPEL; 119;Meppel;Drenthe;Bo;Antroposofisch;77456;0;0;0;0;0;0;2;4;5;3;9;0;23
20170415;20170722;06PP;00;Oecumenische Basisschool;6971CT;BRUMMEN; 213;Brummen;Gelderland;Bo;Algemeen bijzonder;42616;0;0;2;0;2;0;1;0;3;3;6;0;17
20170415;20170722;06PQ;00;SWS De Klimboom;9362RA;BOERAKKER;  25;Marum;Groningen;Bo;Protestants-Christelijk;41571;0;0;0;0;2;1;1;0;2;1;1;0;8
20170415;20170722;06PR;00;Eben Haezerschool;8096VN;OLDEBROEK; 269;Oldebroek;Gelderland;Bo;Reformatorisch;60803;0;1;7;0;5;0;12;1;7;2;4;0;39
20170415;20170722;06PS;00;Basisschool De Wegwijzer;7927PJ;ALTEVEER GEM DE WOLDEN;1690;De Wolden;Drenthe;Bo;Protestants-Christelijk;60829;0;0;0;0;3;0;2;5;0;0;1;0;11
20170415;20170722;06PT;00;St Aloysiussch;7595AM;WEERSELO;1774;Dinkelland;Overijssel;Bo;Rooms-Katholiek;75219;0;0;3;3;9;0;5;0;16;3;4;0;43
20170415;20170722;06PV;00;Michaelschool;8932DG;LEEUWARDEN;  80;Leeuwarden;Friesland;Bo;Antroposofisch;77456;0;0;0;0;0;3;2;3;5;5;7;0;25
20170415;20170722;06PZ;00;De Balsemyn;9261ZH;EASTERMAR; 737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;0;0;0;0;4;0;3;0;6;0;3;0;16
20170415;20170722;06QB;00;St Ludgerussch;8711GP;WORKUM;1900;S∑dwest-Frysl‘n;Friesland;Bo;Rooms-Katholiek;41000;0;0;0;0;7;0;10;0;8;0;4;0;29
20170415;20170722;06QC;00;Gabrielschool Jenaplan;3881CC;PUTTEN; 273;Putten;Gelderland;Bo;Rooms-Katholiek;40950;1;1;3;1;3;2;4;6;3;7;9;0;40
20170415;20170722;06QE;00;Meester Snelschool;7581GE;LOSSER; 168;Losser;Overijssel;Bo;Protestants-Christelijk;24844;0;0;2;0;0;0;1;0;4;0;2;0;9
20170415;20170722;06QF;00;Brede School St. Martinus;6905AR;ZEVENAAR; 299;Zevenaar;Gelderland;Bo;Rooms-Katholiek;61284;0;0;2;0;3;0;4;0;11;0;2;0;22
20170415;20170722;06QH;00;RK Basisschool De Banier;7894CL;ZWARTEMEER; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;45000;0;0;0;0;9;0;3;2;5;1;4;0;24
20170415;20170722;06QI;00;Sint Jozefschool;8112AD;NIEUW HEETEN; 177;Raalte;Overijssel;Bo;Rooms-Katholiek;40894;0;0;0;2;0;2;0;4;0;6;1;0;15
20170415;20170722;06QJ;00;SWS De Diamant;9216WE;OUDEGA GEM SMALLINGERLND;  90;Smallingerland;Friesland;Bo;Protestants-Christelijk;40342;0;1;0;1;2;0;7;2;8;1;6;0;28
20170415;20170722;06QK;00;Daltonschool Sint Jozef;8531KM;LEMMER;1940;De Fryske Marren;Friesland;Bo;Rooms-Katholiek;41000;0;0;2;0;0;0;6;0;12;0;12;0;32
20170415;20170722;06QM;00;Basisschool De Wizebeam;9047KG;MINNERTSGA;  63;het Bildt;Friesland;Bo;Protestants-Christelijk;40632;0;0;0;0;1;0;8;0;3;1;4;0;17
20170415;20170722;06QN;00;It Grovestinshof;8723AG;KOUDUM;1900;S∑dwest-Frysl‘n;Friesland;Bo;Protestants-Christelijk;41385;0;0;0;0;1;0;5;0;7;1;3;0;17
20170415;20170722;06QO;00;Basisschool De Ikker;9171LM;BLIJE;1722;Ferwerderadiel;Friesland;Bo;Protestants-Christelijk;40789;0;0;0;0;0;0;1;1;6;2;0;0;10
20170415;20170722;06QP;00;Chr Basissch De Finne;9258CM;JISTRUM; 737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;0;0;0;0;1;0;4;0;5;0;3;0;13
20170415;20170722;06QQ;00;St Franciscussch;7765AG;WEITEVEEN; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;40888;0;0;3;0;4;2;4;3;3;3;2;0;24
20170415;20170722;06QR;00;Basisschool St Cyriacus;7722LR;DALFSEN; 148;Dalfsen;Overijssel;Bo;Rooms-Katholiek;40894;0;0;1;0;0;1;2;0;7;0;2;0;13
20170415;20170722;06QS;00;Basisschool De Bongerd;8131SW;WIJHE;1773;Olst-Wijhe;Overijssel;Bo;Rooms-Katholiek;40894;0;0;1;0;1;0;11;0;7;1;7;0;28
20170415;20170722;06QT;00;CBS De Bron;9363BC;MARUM;  25;Marum;Groningen;Bo;Protestants-Christelijk;41571;0;0;2;0;5;0;6;2;6;4;5;0;30
20170415;20170722;06QV;00;CBS Rehoboth;9821TS;OLDEKERK;  15;Grootegast;Groningen;Bo;Protestants-Christelijk;41571;0;0;0;0;4;1;3;1;5;1;4;0;19
20170415;20170722;06QY;00;Basisschool Parcival;1185NK;AMSTELVEEN; 362;Amstelveen;Noord-Holland;Bo;Antroposofisch;61752;3;0;0;3;2;0;5;1;5;3;10;0;32
20170415;20170722;06QZ;00;Westfriese Vrije School;1628DJ;HOORN NH; 405;Hoorn;Noord-Holland;Bo;Antroposofisch;41296;0;0;1;3;0;4;4;0;5;3;6;0;26
20170415;20170722;06RA;00;Basissch Oranje Nassau;2471AW;ZWAMMERDAM; 484;Alphen aan den Rijn;Zuid-Holland;Bo;Protestants-Christelijk;40530;0;0;0;0;1;0;3;1;5;4;3;0;17
20170415;20170722;06RD;00;Vrije School Zaanstreek;1503AR;ZAANDAM; 479;Zaanstad;Noord-Holland;Bo;Antroposofisch;41296;1;0;0;0;3;1;3;1;8;0;7;0;24
20170415;20170722;06RE;00;De Vrije School Widar;2613XB;DELFT; 503;Delft;Zuid-Holland;Bo;Antroposofisch;61960;0;0;0;3;0;0;5;4;6;2;11;0;31
20170415;20170722;06RF;00;Parcivalschool;6832HG;ARNHEM; 202;Arnhem;Gelderland;Bo;Antroposofisch;77456;0;0;1;0;2;0;4;0;7;1;6;0;21
20170415;20170722;06RG;00;De Stroeten;7812BA;EMMEN; 114;Emmen;Drenthe;Bo;Antroposofisch;77456;0;0;1;0;2;0;1;2;2;1;3;0;12
20170415;20170722;06RK;00;Basisschool De Schalmei;8851EB;TZUMMARUM;  70;Franekeradeel;Friesland;Bo;Protestants-Christelijk;42656;0;0;1;0;1;0;3;0;0;3;2;0;10
20170415;20170722;06RL;00;Christelijke Basisschool;7695TJ;BRUCHTERVELD; 160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;62571;0;0;0;0;4;0;1;0;1;3;0;0;9
20170415;20170722;06RM;00;Vrije School Almere;1312JZ;ALMERE;  34;Almere;Flevoland;Bo;Antroposofisch;62584;0;0;0;0;0;0;1;2;8;2;11;2;26
20170415;20170722;06RN;00;Basisschool De Terp;1383EA;WEESP; 457;Weesp;Noord-Holland;Bo;Algemeen bijzonder;41595;0;0;0;0;0;2;8;2;3;8;8;0;31
20170415;20170722;06RP;00;Basisschool St Stephanus;7627PL;BORNERBROEK; 141;Almelo;Overijssel;Bo;Rooms-Katholiek;68836;0;0;1;1;4;3;7;7;6;2;5;0;36
20170415;20170722;06RQ;00;RK Basisschool De Kabas;8801VW;FRANEKER;  70;Franekeradeel;Friesland;Bo;Rooms-Katholiek;41000;0;0;0;4;1;2;3;6;6;3;2;0;27
20170415;20170722;06RR;00;t Blokhuus;3871EM;HOEVELAKEN; 267;Nijkerk;Gelderland;Bo;Algemeen bijzonder;63039;0;0;4;2;1;2;2;5;6;4;4;0;30
20170415;20170722;06RS;00;Prot Chr Basisschool;7918AX;NIEUWLANDE; 118;Hoogeveen;Drenthe;Bo;Protestants-Christelijk;41425;0;0;0;0;1;3;0;1;2;1;3;0;11
20170415;20170722;06RT;00;Notter School M D Bijbel;7467PD;NOTTER; 189;Wierden;Overijssel;Bo;Protestants-Christelijk;63091;0;0;0;0;3;0;4;0;6;0;2;0;15
20170415;20170722;06RU;00;Basisschool De Helmstok;8226GS;LELYSTAD; 995;Lelystad;Flevoland;Bo;Gereformeerd vrijgemaakt;41632;0;0;0;4;0;2;1;6;3;6;4;0;26
20170415;20170722;06RV;00;SSBO Dr J C Logemann;3025AS;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;Algemeen bijzonder;74531;0;12;4;0;1;0;0;0;0;0;0;0;17
20170415;20170722;06RW;00;De Bakelaar;5761BV;BAKEL;1652;Gemert-Bakel;Noord-Brabant;Bo;Rooms-Katholiek;32580;0;0;2;1;7;1;1;6;2;7;4;0;31
20170415;20170722;06RX;00;Sint Martinusschool;7078AV;MEGCHELEN;1509;Oude IJsselstreek;Gelderland;Bo;Rooms-Katholiek;50129;0;0;2;0;1;0;1;2;4;4;0;0;14
20170415;20170722;06RY;00;Chr Basisschool De Vliet;3286XC;KLAASWAAL; 611;Cromstrijen;Zuid-Holland;Bo;Protestants-Christelijk;41127;0;0;1;1;1;0;5;0;0;0;0;0;8
20170415;20170722;06RZ;00;Chr Basisschool De Ark;7688RK;DAARLE; 163;Hellendoorn;Overijssel;Bo;Protestants-Christelijk;85600;1;0;0;0;3;1;3;0;8;0;5;0;21
20170415;20170722;06SB;00;RK Basisschool Kadoes;7665DG;ALBERGEN; 183;Tubbergen;Overijssel;Bo;Rooms-Katholiek;50949;0;0;1;0;1;1;18;0;22;0;15;0;58
20170415;20170722;06SC;00;Kardinaal de Jongschool;9163KG;NES AMELAND;  60;Ameland;Friesland;Bo;Rooms-Katholiek;41000;0;0;3;0;2;0;8;0;6;0;3;0;22
20170415;20170722;06SE;00;Basisschool De Poort;9791JB;TEN BOER;   9;Ten Boer;Groningen;Bo;Gereformeerd vrijgemaakt;41025;0;0;0;0;4;0;1;0;6;0;4;0;15
20170415;20170722;06SF;00;Gerardus Majellaschool;7766AE;NIEUW-SCHOONEBEEK; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;40888;0;1;2;1;0;1;0;5;2;6;3;0;21
20170415;20170722;06SG;00;SWS De Frissel;9222NJ;DRACHTSTERCOMPAGNIE;  90;Smallingerland;Friesland;Bo;Protestants-Christelijk;40342;0;0;3;0;2;0;2;0;2;0;1;0;10
20170415;20170722;06SI;00;Basisschool St Theresia;7884PJ;BARGER-COMPASCUUM; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;45000;0;0;0;1;1;1;3;2;7;4;4;0;23
20170415;20170722;06SJ;00;Augustinusschool;3354BN;PAPENDRECHT; 590;Papendrecht;Zuid-Holland;Bo;Reformatorisch;69643;0;0;0;3;0;0;1;0;5;0;2;0;11
20170415;20170722;06SK;00;De Leeuwerik;4456AL;LEWEDORP; 654;Borsele;Zeeland;Bo;Samenwerking PC, RK;77533;0;0;1;0;2;0;3;1;5;0;3;0;15
20170415;20170722;06SL;00;Basissch De Verrekijker;6436AZ;AMSTENRADE; 962;Schinnen;Limburg;Bo;Rooms-Katholiek;41506;0;0;4;0;4;1;10;5;6;1;9;0;40
20170415;20170722;06SM;00;Fredericusschool;8395TN;STEGGERDA;  98;Weststellingwerf;Friesland;Bo;Rooms-Katholiek;40888;0;0;2;0;3;1;0;1;4;0;0;0;11
20170415;20170722;06SN;00;Basisschool De Tarissing;9105KG;RINSUMAGEAST;1891;Dantumadiel;Friesland;Bo;Protestants-Christelijk;41039;0;0;0;0;1;0;2;0;2;3;3;0;11
20170415;20170722;06SO;00;Kath BS St Willibrordus;3262HG;OUD-BEIJERLAND; 584;Oud-Beijerland;Zuid-Holland;Bo;Rooms-Katholiek;69799;0;0;0;0;1;0;6;4;4;0;14;0;29
20170415;20170722;06SQ;00;Sint Willibrordusschool;9665HS;OUDE PEKELA; 765;Pekela;Groningen;Bo;Rooms-Katholiek;45000;0;1;6;0;0;0;2;1;8;0;2;0;20
20170415;20170722;06ST;00;CBS De Noordster;9072AK;NIJ ALTOENAE;  63;het Bildt;Friesland;Bo;Protestants-Christelijk;40632;0;0;0;0;0;0;0;0;0;0;0;0;4
20170415;20170722;06SW;00;Sint Victorschool;6654BL;AFFERDEN GLD; 225;Druten;Gelderland;Bo;Rooms-Katholiek;41340;0;0;1;0;2;1;3;1;6;4;4;0;22
20170415;20170722;06SX;00;Basisschool St Martinus;7011AD;GAANDEREN; 222;Doetinchem;Gelderland;Bo;Rooms-Katholiek;50844;0;0;1;0;3;0;7;4;3;0;1;0;19
20170415;20170722;06SY;00;RK Basisschool De Spil;6456AG;BINGELRADE; 881;Onderbanken;Limburg;Bo;Rooms-Katholiek;41506;0;0;0;0;3;0;2;0;3;1;4;0;13
20170415;20170722;06SZ;00;Basisschool Eben Haezer;3471GR;KAMERIK; 632;Woerden;Utrecht;Bo;Protestants-Christelijk;70280;0;0;1;0;5;0;1;1;8;0;5;0;21
20170415;20170722;06TA;00;'t Kompas;3615AG;WESTBROEK; 310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41138;0;0;0;0;2;0;4;0;2;0;5;0;13
20170415;20170722;06TC;00;Chr Basisschool De Wel;9108MC;BROEKSTERWALD;1891;Dantumadiel;Friesland;Bo;Protestants-Christelijk;41039;0;0;1;0;2;2;5;0;2;0;6;0;18
20170415;20170722;06TD;00;Basisschool De Bonte Mol;1636XC;SCHERMERHORN; 361;Alkmaar;Noord-Holland;Bo;Rooms-Katholiek;73919;0;0;0;0;0;1;0;2;2;0;3;0;8
20170415;20170722;06TF;00;Basisschool Den Opstap;5094GA;LAGE MIERDE;1667;Reusel-De Mierden;Noord-Brabant;Bo;Rooms-Katholiek;44201;0;0;1;0;0;0;4;0;8;0;7;0;20
20170415;20170722;06TH;00;Basisschool St Lidwina;1685PD;ZWAAGDIJK-WEST; 420;Medemblik;Noord-Holland;Bo;Rooms-Katholiek;75375;0;0;0;0;1;0;3;0;1;1;1;0;7
20170415;20170722;06TK;00;RK Paulusschool;6987AD;GIESBEEK; 299;Zevenaar;Gelderland;Bo;Rooms-Katholiek;70644;0;0;2;2;6;0;8;3;6;5;4;0;36
20170415;20170722;06TL;00;Basisschool De Hoeksteen;1121XA;LANDSMEER; 415;Landsmeer;Noord-Holland;Bo;Protestants-Christelijk;41012;0;0;2;2;2;0;1;1;1;1;1;0;11
20170415;20170722;06TM;00;RK Basisschool St Jozef;1682NP;ZWAAGDIJK-OOST; 420;Medemblik;Noord-Holland;Bo;Rooms-Katholiek;75375;0;0;0;1;1;1;5;3;2;2;2;0;17
20170415;20170722;06TN;00;Basisschool Esmoreit;8105AA;LUTTENBERG; 177;Raalte;Overijssel;Bo;Rooms-Katholiek;40894;0;0;0;0;7;0;7;0;4;5;6;0;29
20170415;20170722;06TO;00;Basisschool St Antonius;6942HL;DIDAM;1955;Montferland;Gelderland;Bo;Rooms-Katholiek;61284;0;1;0;1;2;0;2;3;2;0;2;0;13
20170415;20170722;06TP;00;Sch M D Bijbel De Burcht;5308JW;AALST GLD; 297;Zaltbommel;Gelderland;Bo;Protestants-Christelijk;42658;0;0;2;1;3;1;0;0;1;0;4;0;12
20170415;20170722;06TR;00;Basisschool Willibrordus;7681JE;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Rooms-Katholiek;68836;0;0;3;0;2;0;2;0;5;0;2;0;14
20170415;20170722;06TT;00;Vrijeschool De Zevenster;5403NA;UDEN; 856;Uden;Noord-Brabant;Bo;Antroposofisch;41246;0;0;0;1;0;1;2;1;1;0;3;0;9
20170415;20170722;06TU;00;Deventer Leerschool v Bo;7411HR;DEVENTER; 150;Deventer;Overijssel;Bo;Algemeen bijzonder;71242;0;0;1;0;1;2;2;9;2;7;5;0;29
20170415;20170722;06TX;00;De Kring;3443GZ;WOERDEN; 632;Woerden;Utrecht;Bo;Algemeen bijzonder;77975;0;0;0;0;2;3;1;0;2;3;6;0;17
20170415;20170722;06TY;00;Brede Basisschool De Fontein;6641KS;BEUNINGEN GLD; 209;Beuningen;Gelderland;Bo;Protestants-Christelijk;43487;0;0;1;0;3;0;4;2;1;1;2;0;14
20170415;20170722;06UB;00;Basisschool de Opbouw;8701AP;BOLSWARD;1900;S∑dwest-Frysl‘n;Friesland;Bo;Algemeen bijzonder;71463;0;0;0;0;1;1;1;1;4;1;2;0;11
20170415;20170722;06UC;00;Vrije Sch de Zevenster;7576VX;OLDENZAAL; 173;Oldenzaal;Overijssel;Bo;Antroposofisch;77456;0;0;2;0;1;0;5;2;2;2;2;0;16
20170415;20170722;06UD;00;Nieuwe Regentesseschool;3581GL;UTRECHT; 344;Utrecht;Utrecht;Bo;Algemeen bijzonder;71502;0;0;0;0;0;0;5;0;7;0;17;0;29
20170415;20170722;06UE;00;School Md Bijbel Jorai;3474JL;ZEGVELD; 632;Woerden;Utrecht;Bo;Protestants-Christelijk;71515;0;0;2;1;4;0;4;2;3;1;5;0;22
20170415;20170722;06UF;00;Vrijeschool De Zwaneridder;6703BD;WAGENINGEN; 289;Wageningen;Gelderland;Bo;Antroposofisch;41246;0;0;0;0;0;2;2;5;3;1;10;0;23
20170415;20170722;06UG;00;Basisschool De Driehoek;5766PB;GRIENDTSVEEN;1507;Horst aan de Maas;Limburg;Bo;Rooms-Katholiek;47920;0;0;1;0;0;1;5;1;0;1;1;0;10
20170415;20170722;06UI;00;Basisschool De Hoeksteen;7081DP;GENDRINGEN;1509;Oude IJsselstreek;Gelderland;Bo;Protestants-Christelijk;41787;0;0;2;3;0;0;1;3;3;2;1;0;15
20170415;20170722;06UJ;00;SSBO Sint Maarten;3562CP;UTRECHT; 344;Utrecht;Utrecht;Sbo;Rooms-Katholiek;77195;2;16;6;0;0;0;0;0;0;0;0;2;26
20170415;20170722;06UJ;02;SSBO Sint Maarten;3452RN;VLEUTEN; 344;Utrecht;Utrecht;Sbo;Rooms-Katholiek;77195;0;13;7;7;2;0;1;0;0;0;0;1;31
20170415;20170722;06UK;00;Vrijeschool Peelland;5702NM;HELMOND; 794;Helmond;Noord-Brabant;Bo;Antroposofisch;41246;0;0;2;0;3;0;7;4;3;2;6;0;27
20170415;20170722;06UL;00;Basisschool 't Stekske;5453JN;LANGENBOOM; 815;Mill en Sint Hubert;Noord-Brabant;Bo;Rooms-Katholiek;71749;0;0;0;2;0;4;5;4;6;4;5;0;30
20170415;20170722;06UN;00;Chr Bso De Walikker;8567LC;OUDEMIRDUM;1940;De Fryske Marren;Friesland;Bo;Protestants-Christelijk;41385;0;0;3;0;2;0;6;0;2;0;2;0;15
20170415;20170722;06UQ;00;Leeuwenhartschool;3261BK;OUD-BEIJERLAND; 584;Oud-Beijerland;Zuid-Holland;Bo;Antroposofisch;61960;0;0;0;1;0;0;3;0;2;2;3;0;11
20170415;20170722;06UR;00;Basisschool St Gertrudis;6454AM;JABEEK; 881;Onderbanken;Limburg;Bo;Rooms-Katholiek;41506;0;0;0;0;1;0;5;0;5;0;0;0;11
20170415;20170722;06UT;00;Vrije School Mareland;2316HA;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Antroposofisch;41359;0;0;1;0;0;2;4;2;4;2;14;0;29
20170415;20170722;06UW;00;Willem De Zwijger;2587HZ;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;72100;0;0;0;0;0;0;7;5;9;6;28;0;55
20170415;20170722;06UX;00;BS Koningsbergerschool;7691CA;BERGENTHEIM; 160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;40946;0;0;1;0;6;1;6;4;1;5;0;1;25
20170415;20170722;06UZ;00;Basisschool De Postiljon;3769EC;SOESTERBERG; 342;Soest;Utrecht;Bo;Protestants-Christelijk;41242;0;0;1;0;3;0;4;0;2;2;6;0;18
20170415;20170722;06VC;00;Basisschool St Bernardus;8375AJ;OLDEMARKT;1708;Steenwijkerland;Overijssel;Bo;Rooms-Katholiek;40888;0;0;0;0;4;0;7;0;8;0;1;0;20
20170415;20170722;06VD;00;De Hoeksteen;3257AR;OOLTGENSPLAAT;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;72386;0;0;2;0;0;0;10;0;10;0;9;0;31
20170415;20170722;06VF;00;Sint Aloysiusschool;8121CW;OLST;1773;Olst-Wijhe;Overijssel;Bo;Rooms-Katholiek;40894;0;0;1;0;1;0;3;0;0;2;1;0;8
20170415;20170722;06VJ;00;Bs Groen van Prinsterer;4694AZ;SCHERPENISSE; 716;Tholen;Zeeland;Bo;Reformatorisch;42724;0;0;0;6;0;5;1;4;2;2;0;0;20
20170415;20170722;06VL;00;Basisschool De Wiekslag;6921KC;DUIVEN; 226;Duiven;Gelderland;Bo;Protestants-Christelijk;61284;0;0;1;4;0;0;2;1;0;1;1;0;10
20170415;20170722;06VN;00;Jenaplanschool Gorkum;4207GG;GORINCHEM; 512;Gorinchem;Zuid-Holland;Bo;Algemeen bijzonder;72750;0;0;0;0;5;0;7;4;8;3;5;0;32
20170415;20170722;06VO;00;Bs De Vier Heemskinderen;5371LB;RAVENSTEIN; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;48348;0;0;1;0;1;0;3;0;2;0;3;0;10
20170415;20170722;06VP;00;Bs Rode Schouw;4661VE;HALSTEREN; 748;Bergen op Zoom;Noord-Brabant;Bo;Algemeen bijzonder;40980;0;0;4;0;2;0;8;6;5;8;5;0;38
20170415;20170722;06VS;00;Basisschool Jan Peters;6116BR;ROOSTEREN;1711;Echt-Susteren;Limburg;Bo;Rooms-Katholiek;83280;0;0;1;0;0;0;2;6;0;1;3;0;13
20170415;20170722;06VU;00;Basisschool de Ster;5563BC;WESTERHOVEN;1724;Bergeijk;Noord-Brabant;Bo;Rooms-Katholiek;31384;0;0;0;2;1;2;4;3;4;4;5;1;26
20170415;20170722;06VV;00;RK Basisschool St Jan;5525AN;DUIZEL; 770;Eersel;Noord-Brabant;Bo;Rooms-Katholiek;44201;0;0;0;3;0;0;4;2;6;1;5;0;21
20170415;20170722;06VW;00;Jenaplansch d Lindekring;5435XH;SINT AGATHA;1684;Cuijk;Noord-Brabant;Bo;Rooms-Katholiek;48348;0;0;0;1;0;1;0;4;1;0;3;1;11
20170415;20170722;06VX;00;Antonius School;5725AZ;HEUSDEN GEM ASTEN; 743;Asten;Noord-Brabant;Bo;Rooms-Katholiek;41223;0;0;2;0;4;0;4;2;3;4;7;0;26
20170415;20170722;06VY;00;BS de Tweesprong;6034SJ;NEDERWEERT-EIND; 946;Nederweert;Limburg;Bo;Rooms-Katholiek;50819;0;1;1;0;1;0;4;1;1;0;1;0;10
20170415;20170722;06WB;00;RK Basissch De Oversteek;5298CB;LIEMPDE; 757;Boxtel;Noord-Brabant;Bo;Rooms-Katholiek;73556;0;0;1;1;4;4;8;8;12;5;15;0;58
20170415;20170722;06WC;00;Basisschool De Kring;5121CA;RIJEN; 784;Gilze en Rijen;Noord-Brabant;Bo;Algemeen bijzonder;40971;0;0;0;0;1;3;4;1;4;3;13;0;29
20170415;20170722;06WD;00;De Sprankel;5737CB;LIESHOUT;1659;Laarbeek;Noord-Brabant;Bo;Rooms-Katholiek;40557;0;0;0;0;5;3;6;1;3;4;4;0;26
20170415;20170722;06WF;00;Basisschool De Meulebeek;5807BJ;OOSTRUM LB; 984;Venray;Limburg;Bo;Rooms-Katholiek;44397;0;0;0;2;0;1;0;0;11;6;3;0;23
20170415;20170722;06WH;00;BS De Kleine Weide;5394AK;OIJEN; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;41228;0;0;4;0;0;0;3;0;3;1;4;0;15
20170415;20170722;06WI;00;Basissch St Jan Baptist;5507LA;VELDHOVEN; 861;Veldhoven;Noord-Brabant;Bo;Rooms-Katholiek;77338;0;0;0;2;0;0;4;2;4;3;3;0;18
20170415;20170722;06WJ;00;Basisschool Heilig Hart;4725AG;WOUWSE PLANTAGE;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;0;0;0;0;1;0;1;1;1;1;2;0;7
20170415;20170722;06WL;00;Basisschool de Spoorzoeker;6466GG;KERKRADE; 928;Kerkrade;Limburg;Bo;Rooms-Katholiek;41516;0;1;1;2;9;6;2;11;2;8;6;0;48
20170415;20170722;06WM;00;Sint Jozef Basisschool;7165AK;RIETMOLEN;1859;Berkelland;Gelderland;Bo;Rooms-Katholiek;25351;0;0;1;0;2;1;0;2;2;1;4;0;13
